"","id","area","jibun","pnu","emd","emd_name","crop_name","지역","centroid_lat","centroid_lon","총인구수","남인구수","여인구수","성비","세대수","세대당인구수","리","Factory_Count","평균용지면적","평균건축면적","Reservoir_Count","평균관개면적","평균순관개면적"
"583","04883008",952.799804322,"389-2답","4723031030103890002","47230310","경상북도 영천시 청통면 치일리","논_벼","청통면","1116571.5839645162","1777504.5007483873",3988,2092,1896,110.34,2365,1.69,"치일리",1,1639,495.8,0,0,0
"584","04883011",572.737106169,"501답","4723031030105010000","47230310","경상북도 영천시 청통면 치일리","논_벼","청통면","1116551.2498854168","1777509.4056916668",3988,2092,1896,110.34,2365,1.69,"치일리",1,1639,495.8,0,0,0
"585","04883014",1017.9757739,"502답","4723031030105020000","47230310","경상북도 영천시 청통면 치일리","논_벼","청통면","1116553.9712720590","1777521.1666073529",3988,2092,1896,110.34,2365,1.69,"치일리",1,1639,495.8,0,0,0
"586","04883015",445.246904213,"390-3답","4723031030103900003","47230310","경상북도 영천시 청통면 치일리","논_벼","청통면","1116541.0085600000","1777534.9725959999",3988,2092,1896,110.34,2365,1.69,"치일리",1,1639,495.8,0,0,0
"587","04883016",593.299285725,"390-3답","4723031030103900003","47230310","경상북도 영천시 청통면 치일리","논_벼","청통면","1116530.6851000001","1777538.3897441179",3988,2092,1896,110.34,2365,1.69,"치일리",1,1639,495.8,0,0,0
"588","04883019",251.794923795,"390-2답","4723031030103900002","47230310","경상북도 영천시 청통면 치일리","논_벼","청통면","1116530.0886225803","1777548.9467322580",3988,2092,1896,110.34,2365,1.69,"치일리",1,1639,495.8,0,0,0
"589","04883107",606.587654414,"365-2유","4723031031103650002","47230310","경상북도 영천시 청통면 애련리","논_벼","청통면","1117016.7847592593","1778844.2775518519",3988,2092,1896,110.34,2365,1.69,"애련리",6,6589.83333333333,2251.93,0,0,0
"590","04883117",847.197819151,"283-2답","4723031031102830002","47230310","경상북도 영천시 청통면 애련리","논_벼","청통면","1117154.0498812497","1778871.4001312498",3988,2092,1896,110.34,2365,1.69,"애련리",6,6589.83333333333,2251.93,0,0,0
"591","04883119",984.760920172,"284답","4723031031102840000","47230310","경상북도 영천시 청통면 애련리","논_벼","청통면","1117177.6145695653","1778872.7111956521",3988,2092,1896,110.34,2365,1.69,"애련리",6,6589.83333333333,2251.93,0,0,0
"592","04883139",2015.20592336,"277 답","4723031031102770000","47230310","경상북도 영천시 청통면 애련리","논_벼","청통면","1117102.5029555557","1778931.5615888890",3988,2092,1896,110.34,2365,1.69,"애련리",6,6589.83333333333,2251.93,0,0,0
"593","04883141",2135.67605257,"278답","4723031031102780000","47230310","경상북도 영천시 청통면 애련리","논_벼","청통면","1117138.1678666666","1778959.5744333330",3988,2092,1896,110.34,2365,1.69,"애련리",6,6589.83333333333,2251.93,0,0,0
"594","04883142",2122.09866901,"278-2답","4723031031102780002","47230310","경상북도 영천시 청통면 애련리","논_벼","청통면","1117162.6356714289","1778965.0633571427",3988,2092,1896,110.34,2365,1.69,"애련리",6,6589.83333333333,2251.93,0,0,0
"595","04883165",1767.64836204,"407-4 답","4723031031104070004","47230310","경상북도 영천시 청통면 애련리","논_벼","청통면","1116715.0082575758","1779079.1541242425",3988,2092,1896,110.34,2365,1.69,"애련리",6,6589.83333333333,2251.93,0,0,0
"596","04883166",1887.24885157,"268-2답","4723031031102680002","47230310","경상북도 영천시 청통면 애련리","논_벼","청통면","1117149.9778600007","1779051.6093799998",3988,2092,1896,110.34,2365,1.69,"애련리",6,6589.83333333333,2251.93,0,0,0
"597","04883363",1791.04975791,"640답","4723031031106400000","47230310","경상북도 영천시 청통면 애련리","논_벼","청통면","1115997.0986975001","1779495.3870424998",3988,2092,1896,110.34,2365,1.69,"애련리",6,6589.83333333333,2251.93,0,0,0
"598","04883575",2446.62063356,"808-1답","4723031033108080001","47230310","경상북도 영천시 청통면 계지리","논_벼","청통면","1117144.6468888891","1780518.1098222225",3988,2092,1896,110.34,2365,1.69,"계지리",7,3113.14285714286,1265.44142857143,0,0,0
"599","04883591",1536.50785112,"808답","4723031033108080000","47230310","경상북도 영천시 청통면 계지리","논_벼","청통면","1117184.6375399996","1780550.0113533337",3988,2092,1896,110.34,2365,1.69,"계지리",7,3113.14285714286,1265.44142857143,0,0,0
"600","04883750",2491.59726325,"37답","4723031034100370000","47230310","경상북도 영천시 청통면 신원리","논_벼","청통면","1116510.2335605263","1780711.5451999998",3988,2092,1896,110.34,2365,1.69,"신원리",5,3306,1175.158,0,0,0
"601","04884372",1976.63163025,"291답","4723031021102910000","47230310","경상북도 영천시 청통면 호당리","논_벼","청통면","1125424.7419923083","1777889.7353692306",3988,2092,1896,110.34,2365,1.69,"호당리",3,1843.33333333333,731.533333333333,0,0,0
"602","04884382",1010.69212928,"279답","4723031021102790000","47230310","경상북도 영천시 청통면 호당리","논_벼","청통면","1125354.1126473683","1777964.3799631579",3988,2092,1896,110.34,2365,1.69,"호당리",3,1843.33333333333,731.533333333333,0,0,0
"603","04884430",649.480840208,"454답","4723031021104540000","47230310","경상북도 영천시 청통면 호당리","논_벼","청통면","1125179.7104099998","1778402.7029200003",3988,2092,1896,110.34,2365,1.69,"호당리",3,1843.33333333333,731.533333333333,0,0,0
"604","04884473",1356.4174568,"1036답","4723031021110360000","47230310","경상북도 영천시 청통면 호당리","논_벼","청통면","1124958.4580333333","1777931.2336541663",3988,2092,1896,110.34,2365,1.69,"호당리",3,1843.33333333333,731.533333333333,0,0,0
"605","04884477",628.7677464,"1034답","4723031021110340000","47230310","경상북도 영천시 청통면 호당리","논_벼","청통면","1124891.6870000002","1777949.7850866667",3988,2092,1896,110.34,2365,1.69,"호당리",3,1843.33333333333,731.533333333333,0,0,0
"606","04884479",1002.25237602,"1031답","4723031021110310000","47230310","경상북도 영천시 청통면 호당리","논_벼","청통면","1124838.8456740743","1777958.7529444443",3988,2092,1896,110.34,2365,1.69,"호당리",3,1843.33333333333,731.533333333333,0,0,0
"607","04884484",662.499361515,"1029답","4723031021110290000","47230310","경상북도 영천시 청통면 호당리","논_벼","청통면","1124699.4047352942","1777946.5775705883",3988,2092,1896,110.34,2365,1.69,"호당리",3,1843.33333333333,731.533333333333,0,0,0
"608","04884489",851.348126469,"1064답","4723031021110640000","47230310","경상북도 영천시 청통면 호당리","논_벼","청통면","1124571.5950590910","1777893.6121272726",3988,2092,1896,110.34,2365,1.69,"호당리",3,1843.33333333333,731.533333333333,0,0,0
"609","04884554",896.940199966,"220답","4723031021102200000","47230310","경상북도 영천시 청통면 호당리","논_벼","청통면","1125061.6629578946","1777891.6438894738",3988,2092,1896,110.34,2365,1.69,"호당리",3,1843.33333333333,731.533333333333,0,0,0
"610","04884640",1448.87355222,"98-3답","4723031022100980003","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1124440.9297680000","1778493.6142559999",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"611","04884671",2053.13165441,"307답","4723031022103070000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123955.6209711113","1777969.9128777776",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"612","04884717",1083.59141406,"1311-1답","4723031022113110001","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122100.6372600002","1779096.6267850001",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"613","04884720",1125.03443777,"1305-2답","4723031022113050002","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122020.1336696967","1779184.1192666667",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"614","04884721",1222.51183354,"1305-3답","4723031022113050003","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122057.9268250002","1779157.1583749999",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"615","04884727",622.650621118,"1399답","4723031022113990000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1121902.5320363638","1779297.2661090908",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"616","04884731",2188.35893994,"1395답","4723031022113950000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1121856.8491624999","1779384.8779718752",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"617","04884732",1114.58405329,"1395답","4723031022113950000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1121845.2437828572","1779414.2779742857",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"618","04884737",2170.32041237,"348-2답","4723031023103480002","47230310","경상북도 영천시 청통면 보성리","논_벼","청통면","1121835.9988941178","1779441.4235735296",3988,2092,1896,110.34,2365,1.69,"보성리",18,4965.5,1310.06,0,0,0
"619","04904085",1922.18867493,"960답","4723031021109600000","47230310","경상북도 영천시 청통면 호당리","논_벼","청통면","1125033.8887000005","1779343.0457900001",3988,2092,1896,110.34,2365,1.69,"호당리",3,1843.33333333333,731.533333333333,0,0,0
"620","04884738",1316.44486868,"348-2답","4723031023103480002","47230310","경상북도 영천시 청통면 보성리","논_벼","청통면","1121820.6734821426","1779478.5240428571",3988,2092,1896,110.34,2365,1.69,"보성리",18,4965.5,1310.06,0,0,0
"621","04884746",809.245543106,"370답","4723031023103700000","47230310","경상북도 영천시 청통면 보성리","논_벼","청통면","1121703.5228916665","1779761.3353624998",3988,2092,1896,110.34,2365,1.69,"보성리",18,4965.5,1310.06,0,0,0
"622","04884793",1799.03476247,"268답","4723031023102680000","47230310","경상북도 영천시 청통면 보성리","논_벼","청통면","1121670.9779199995","1778293.1520800001",3988,2092,1896,110.34,2365,1.69,"보성리",18,4965.5,1310.06,0,0,0
"623","04884814",1151.8981574,"530답","4723031024105300000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122568.7016368422","1776468.9714842108",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"624","04884816",1061.02326969,"530답","4723031024105300000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122565.2600457144","1776453.7259600000",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"625","04884837",656.198845022,"546답","4723031024105460000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122135.7052814816","1776560.1522703704",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"626","04884845",982.42946331,"578답","4723031024105780000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122200.1233405797","1776326.4465028986",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"627","04884889",1221.50793368,"35답","4723031024100350000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1123079.7900775510","1776419.9149877552",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"628","04884898",689.224290924,"38답","4723031024100380000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1123097.1935153848","1776381.9410102563",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"629","04884899",1178.47614797,"397-1답","4723031024103970001","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1123041.1378065571","1776355.7003819675",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"630","04884900",1087.07380425,"397-2답","4723031024103970002","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1123026.3264847826","1776327.4157934783",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"631","04884901",1140.99726334,"390-1답","4723031024103900001","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1123017.0448181818","1776303.0387681818",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"632","04884902",948.204554796,"39답","4723031024100390000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1123077.2968675001","1776347.8644425001",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"633","04884903",622.697236797,"39답","4723031024100390000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1123093.0808511628","1776366.1555139534",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"634","04884920",2709.45940089,"1195-2답","4723031022111950002","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123031.0218916666","1776897.7215812502",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"635","04884924",1027.80297927,"1168답","4723031022111680000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122870.1095051281","1777023.9892025643",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"636","04884930",1353.28929743,"1190답","4723031022111900000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122945.4111978258","1776966.5219891304",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"637","04884964",1463.98849444,"1134-1답","4723031022111340001","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122862.2905416668","1777079.7259416666",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"638","04884965",698.084758082,"1134-1답","4723031022111340001","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122863.7052689653","1777054.6402000000",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"639","04884988",1241.43890954,"412답","4723031022104120000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123572.9857958334","1777777.0558583334",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"640","04884989",345.844236817,"413답","4723031022104130000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123563.1396578946","1777797.2902105267",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"641","04884991",663.424832353,"683답","4723031022106830000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123533.4985344827","1777812.9712000000",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"642","04884999",739.358816953,"697답","4723031022106970000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123470.4338193547","1777852.1408354840",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"643","04885014",801.355923656,"806-2답","4723031022108060002","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123280.1093060607","1778027.1139060606",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"644","04885015",618.57896309,"806-2답","4723031022108060002","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123259.4385187498","1778038.2001656250",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"645","04885056",2170.51398414,"406답","4723031022104060000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123824.1440031251","1777717.4066562499",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"646","04885066",428.06206178,"302답","4723031022103020000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123877.6061928570","1778007.1781035713",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"647","04885080",711.816065987,"290-1답","4723031022102900001","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123702.2497093023","1778126.9565348837",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"648","04885118",2039.14371291,"1038답","4723031022110380000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122915.8987304349","1777487.8070304350",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"649","04885143",649.431441749,"1242-2답","4723031022112420002","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122319.3875800006","1777634.9977400000",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"650","04885153",1982.98260745,"177답","4723031023101770000","47230310","경상북도 영천시 청통면 보성리","논_벼","청통면","1122079.7914249999","1777800.8643875001",3988,2092,1896,110.34,2365,1.69,"보성리",18,4965.5,1310.06,0,0,0
"651","04885167",800.270686564,"138답","4723031023101380000","47230310","경상북도 영천시 청통면 보성리","논_벼","청통면","1121766.6111250001","1777849.4921125001",3988,2092,1896,110.34,2365,1.69,"보성리",18,4965.5,1310.06,0,0,0
"652","04885171",2052.51985861,"983답","4723031022109830000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122998.5003538462","1777686.2724269230",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"653","04885172",2135.08204864,"982답","4723031022109820000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123059.4014357142","1777681.9929750001",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"654","04885174",1599.94736639,"981답","4723031022109810000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123043.6492178575","1777718.8852857144",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"655","04885176",1415.64001284,"981-1답","4723031022109810001","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1123057.0247680000","1777703.9080040001",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"656","04885178",2943.68210878,"979답","4723031022109790000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122971.6205388887","1777805.0646444447",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"657","04885180",2705.73844048,"977답","4723031022109770000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122964.6853600002","1777875.5457200001",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"658","04885183",2493.02292626,"973-1답","4723031022109730001","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122938.6667100005","1777992.8111200004",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"659","04885186",1901.9380654,"963답","4723031022109630000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122895.8298388885","1778072.5830888888",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"660","04885187",1235.96251899,"965답","4723031022109650000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122944.5966479999","1778034.5921199999",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"661","04885189",2818.98640661,"962답","4723031022109620000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122878.6935733331","1778102.7661299999",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"662","04885190",1692.23103948,"948답","4723031022109480000","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122948.7957716670","1778094.9066049999",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"663","04885244",833.89317381,"23답","4723031023100230000","47230310","경상북도 영천시 청통면 보성리","논_벼","청통면","1122182.0335695653","1778279.1231260870",3988,2092,1896,110.34,2365,1.69,"보성리",18,4965.5,1310.06,0,0,0
"664","04885245",615.710601796,"23답","4723031023100230000","47230310","경상북도 영천시 청통면 보성리","논_벼","청통면","1122169.7894230769","1778288.5268615386",3988,2092,1896,110.34,2365,1.69,"보성리",18,4965.5,1310.06,0,0,0
"665","04885260",781.595855725,"257답","4723031023102570000","47230310","경상북도 영천시 청통면 보성리","논_벼","청통면","1121761.8148846151","1778135.0651076923",3988,2092,1896,110.34,2365,1.69,"보성리",18,4965.5,1310.06,0,0,0
"666","04885307",1160.71108116,"1291-1답","4723031022112910001","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122385.0526568179","1778777.0303022729",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"667","04885365",2178.70315622,"1236-4답","4723031022112360004","47230310","경상북도 영천시 청통면 우천리","논_벼","청통면","1122508.1632409091","1777532.9335431817",3988,2092,1896,110.34,2365,1.69,"우천리",21,4259.95238095238,1451.6819047619,0,0,0
"668","04885402",720.145853746,"898답","4723031024108980000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122071.7813272730","1776230.8785681820",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"669","04885488",795.468187649,"612답","4723031024106120000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122216.7642414633","1776191.4358097564",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"670","04885591",1129.1410084,"253답","4723031024102530000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122822.3829205884","1775783.4120029411",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"671","04885597",3417.18965218,"380답","4723031025103800000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122964.2746174601","1775370.9649507937",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"672","04885603",1661.86089146,"467답","4723031025104670000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122889.3156432430","1775539.9644513514",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"673","04885604",1668.58757043,"466답","4723031025104660000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122875.3112266667","1775567.0529933332",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"674","04885639",1303.05945566,"475답","4723031025104750000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122470.3670957447","1775761.4752765957",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"675","04885694",1364.42775478,"571답","4723031024105710000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122162.2409533337","1776043.6805066664",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"676","04885698",1291.50483889,"616-4답","4723031024106160004","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122201.9831976744","1776063.1247976746",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"677","04885713",3788.5575596,"255답","4723031024102550000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122826.8190272725","1775708.3225227273",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"678","04885730",2073.56450346,"471답","4723031025104710000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122525.1747920001","1775668.3595280000",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"679","04885732",922.216619603,"472답","4723031025104720000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122504.6845999998","1775716.6994500000",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"680","04885743",494.432722078,"700-2답","4723031024107000002","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122242.6183888891","1775996.9854666668",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"681","04885744",793.32089032,"700-2답","4723031024107000002","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122221.5486785711","1776019.2788071432",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"682","04885747",573.804463676,"699답","4723031024106990000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122269.2909863635","1776010.8466681822",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"683","04885751",1215.76474264,"700-1답","4723031024107000001","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122280.9016874998","1775981.1183624999",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"684","04885765",1545.69795158,"710-1전","4723031024107100001","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122260.5066547617","1775899.0108714288",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"685","04885785",1200.15406918,"453답","4723031025104530000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122737.3131120002","1775510.7607760001",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"686","04885786",1814.53936746,"452답","4723031025104520000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122716.0380428573","1775517.2479228573",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"687","04885787",1558.31865872,"395답","4723031025103950000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122841.3384709680","1775473.7909709678",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"688","04885812",1365.52186638,"567답","4723031024105670000","47230310","경상북도 영천시 청통면 신덕리","논_벼","청통면","1122077.9668270273","1776131.3483189191",3988,2092,1896,110.34,2365,1.69,"신덕리",5,4406.4,1736.896,9,4.27777777777778,4.8125
"689","04885830",2987.26520349,"392답","4723031025103920000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122911.7128161290","1775502.9194209676",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"690","04886000",712.365322159,"748-1답","4723031025107480001","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122784.0217105267","1774859.1436210528",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"691","04886001",392.346732849,"573답","4723031025105730000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122494.2920809526","1775028.1689523808",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"692","04886005",978.19930432,"552-5답","4723031025105520005","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122333.4087307691","1775093.2091692307",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"693","04886007",1915.36558338,"556-1답","4723031025105560001","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1122275.4338476192","1775086.6335857143",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"694","04886213",2230.6471975,"1278답","4723031025112780000","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1123013.5467545455","1772489.3482818182",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
"695","04886222",2121.1253404,"1300-32답","4723031025113000032","47230310","경상북도 영천시 청통면 대평리","논_벼","청통면","1123043.9357749997","1772202.4262750002",3988,2092,1896,110.34,2365,1.69,"대평리",4,1534.62,744.73,0,0,0
